11	0.012038	0.999995	0.999995	0.000192	0.983355	0.975395	0.951524	0.999995	0.000003	0.999995	0.999995	0.000048	0.000000	0.000000	0.999995	0.999995	0.999995	0.999995	0.999995	0.999995	0.999995	0.891326	0.990956	0.999995	0.999996	0.860676	0.905367	0.000002	0.999995	0.000000	0.999995	0.999995	0.999995	0.999995	0.999995	0.992986	0.999995	0.244674	0.999995	0.999995	0.000000	0.999995	0.000054	0.999996	0.282680	0.999995	0.160975	0.999995	0.139783	0.834950
12	0.000001	0.982458	0.981271	0.000000	0.006468	0.010361	0.004845	0.981376	0.000000	0.982243	0.982630	0.000000	0.000000	0.000000	0.982369	0.982811	0.982739	0.980891	0.982248	0.982292	0.981213	0.000509	0.014111	0.982217	0.982935	0.003869	0.004693	0.000000	0.982891	0.000000	0.982631	0.981179	0.980987	0.982071	0.982143	0.009753	0.982449	0.000028	0.982481	0.982915	0.000000	0.981507	0.000000	0.982929	0.000037	0.981019	0.000018	0.981791	0.000009	0.000289
13	0.002839	0.999892	0.999891	0.000031	0.644935	0.135141	0.072774	0.999883	0.000000	0.999895	0.999896	0.000006	0.000000	0.000000	0.999894	0.999895	0.999895	0.999888	0.999895	0.999897	0.999890	0.227997	0.781170	0.999889	0.999900	0.009193	0.015675	0.000000	0.999900	0.000000	0.999892	0.999891	0.999891	0.999895	0.999890	0.990323	0.999895	0.394561	0.999889	0.999899	0.000000	0.999893	0.000006	0.999900	0.418336	0.999893	0.004021	0.999892	0.006106	0.065403
14	0.000000	0.999838	0.999827	0.000000	0.555451	0.998905	0.997207	0.999841	0.000000	0.999838	0.999842	0.000000	0.000000	0.000000	0.999843	0.999841	0.999839	0.999813	0.999838	0.999836	0.999812	0.003772	0.707175	0.999837	0.999841	0.999723	0.999663	0.000000	0.999841	0.000000	0.999846	0.999821	0.999830	0.999830	0.999846	0.000040	0.999840	0.000000	0.999838	0.999842	0.000000	0.999834	0.000000	0.999840	0.000000	0.999811	0.006252	0.999835	0.000105	0.148842
15	0.000158	0.999976	0.999975	0.000003	0.913525	0.983116	0.964718	0.999975	0.000000	0.999976	0.999977	0.000001	0.000000	0.000000	0.999977	0.999976	0.999976	0.999974	0.999976	0.999976	0.999974	0.352738	0.951823	0.999975	0.999977	0.957513	0.967836	0.000000	0.999977	0.000000	0.999976	0.999975	0.999975	0.999976	0.999977	0.462264	0.999977	0.000966	0.999975	0.999977	0.000000	0.999976	0.000001	0.999977	0.001320	0.999975	0.036550	0.999976	0.010283	0.576881
16	0.841571	0.999925	0.999928	0.018301	0.720008	0.000898	0.000543	0.999914	0.000001	0.999929	0.999928	0.003810	0.000000	0.000000	0.999926	0.999927	0.999929	0.999928	0.999928	0.999931	0.999931	0.912933	0.848827	0.999922	0.999933	0.000007	0.000020	0.000001	0.999933	0.000000	0.999923	0.999929	0.999927	0.999931	0.999920	0.999999	0.999928	0.999983	0.999921	0.999932	0.000000	0.999928	0.002977	0.999934	0.999976	0.999934	0.005162	0.999926	0.151505	0.054018
17	0.314061	0.999680	0.999683	0.003103	0.414421	0.000809	0.000457	0.999637	0.000000	0.999692	0.999689	0.000667	0.000000	0.000000	0.999683	0.999684	0.999691	0.999681	0.999685	0.999698	0.999692	0.409169	0.599696	0.999667	0.999709	0.000010	0.000023	0.000000	0.999706	0.000000	0.999672	0.999687	0.999679	0.999695	0.999656	0.999980	0.999687	0.999416	0.999662	0.999704	0.000000	0.999686	0.000537	0.999706	0.999330	0.999704	0.001901	0.999681	0.018329	0.014426
18	0.007960	0.999762	0.999762	0.000056	0.449087	0.030223	0.016324	0.999744	0.000000	0.999768	0.999768	0.000010	0.000000	0.000000	0.999763	0.999766	0.999767	0.999760	0.999766	0.999772	0.999767	0.401653	0.619650	0.999755	0.999779	0.001354	0.002891	0.000000	0.999777	0.000000	0.999758	0.999766	0.999760	0.999772	0.999761	0.998891	0.999767	0.889215	0.999751	0.999776	0.000000	0.999765	0.000009	0.999778	0.875912	0.999774	0.001991	0.999762	0.010258	0.042161
19	0.000097	0.999952	0.999951	0.000003	0.852300	0.971568	0.939207	0.999951	0.000000	0.999953	0.999954	0.000001	0.000000	0.000000	0.999954	0.999953	0.999953	0.999948	0.999953	0.999953	0.999948	0.099924	0.914761	0.999951	0.999955	0.924097	0.934471	0.000000	0.999955	0.000000	0.999954	0.999950	0.999951	0.999953	0.999953	0.205727	0.999954	0.000382	0.999951	0.999955	0.000000	0.999953	0.000001	0.999955	0.000604	0.999949	0.020179	0.999952	0.003311	0.364584
20	0.176152	0.999998	0.999998	0.002843	0.995586	0.988365	0.978350	0.999998	0.000037	0.999998	0.999998	0.000715	0.000000	0.000000	0.999998	0.999998	0.999998	0.999998	0.999998	0.999998	0.999998	0.991142	0.997664	0.999998	0.999998	0.910687	0.944642	0.000027	0.999998	0.000001	0.999998	0.999998	0.999998	0.999998	0.999998	0.999684	0.999998	0.900008	0.999998	0.999998	0.000000	0.999998	0.000779	0.999998	0.907681	0.999998	0.482222	0.999998	0.715459	0.959294
21	0.000000	0.999156	0.999098	0.000000	0.152585	0.985058	0.961536	0.999164	0.000000	0.999154	0.999164	0.000000	0.000000	0.000000	0.999180	0.999166	0.999152	0.999037	0.999142	0.999139	0.999034	0.000592	0.276946	0.999151	0.999167	0.994982	0.993892	0.000000	0.999162	0.000000	0.999199	0.999068	0.999114	0.999101	0.999183	0.000027	0.999155	0.000000	0.999149	0.999167	0.000000	0.999134	0.000000	0.999153	0.000000	0.999031	0.000724	0.999147	0.000015	0.013394
22	0.000085	0.999846	0.999842	0.000001	0.580882	0.829067	0.693664	0.999841	0.000000	0.999847	0.999850	0.000000	0.000000	0.000000	0.999849	0.999849	0.999848	0.999836	0.999848	0.999848	0.999839	0.117759	0.734978	0.999843	0.999853	0.609614	0.682374	0.000000	0.999853	0.000000	0.999848	0.999842	0.999842	0.999847	0.999850	0.419569	0.999849	0.001137	0.999843	0.999853	0.000000	0.999846	0.000000	0.999853	0.001490	0.999841	0.004971	0.999844	0.002605	0.103983
23	0.000054	0.999594	0.999583	0.000001	0.267859	0.148565	0.074726	0.999565	0.000000	0.999603	0.999602	0.000000	0.000000	0.000000	0.999600	0.999601	0.999604	0.999567	0.999595	0.999607	0.999576	0.019981	0.439170	0.999585	0.999619	0.020873	0.030448	0.000000	0.999616	0.000000	0.999597	0.999582	0.999582	0.999596	0.999584	0.549616	0.999601	0.003872	0.999583	0.999615	0.000000	0.999592	0.000000	0.999616	0.004601	0.999584	0.000796	0.999592	0.000384	0.015157
24	0.388639	0.999997	0.999997	0.005580	0.989797	0.835548	0.734117	0.999997	0.000013	0.999997	0.999997	0.001368	0.000000	0.000000	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.985021	0.994744	0.999997	0.999997	0.183848	0.307055	0.000010	0.999997	0.000001	0.999997	0.999997	0.999997	0.999997	0.999997	0.999957	0.999997	0.991426	0.999997	0.999997	0.000000	0.999997	0.001340	0.999997	0.991218	0.999997	0.200453	0.999997	0.563440	0.862030
25	0.346583	0.999999	0.999999	0.010332	0.998179	0.988054	0.977728	0.999999	0.000116	0.999999	0.999999	0.002930	0.000000	0.000000	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.992131	0.999072	0.999999	0.999999	0.877678	0.917465	0.000085	0.999999	0.000004	0.999999	0.999999	0.999999	0.999999	0.999999	0.999790	0.999999	0.943544	0.999999	0.999999	0.000000	0.999999	0.003182	0.999999	0.949574	0.999999	0.719222	0.999999	0.776287	0.974077
26	0.003935	0.999959	0.999959	0.000065	0.859614	0.459100	0.293662	0.999956	0.000000	0.999961	0.999961	0.000015	0.000000	0.000000	0.999960	0.999960	0.999961	0.999957	0.999960	0.999961	0.999958	0.304920	0.921072	0.999958	0.999962	0.045843	0.070130	0.000000	0.999962	0.000000	0.999960	0.999959	0.999959	0.999960	0.999958	0.988875	0.999961	0.319291	0.999958	0.999962	0.000000	0.999960	0.000015	0.999962	0.359941	0.999959	0.015132	0.999959	0.010691	0.207200
27	0.006850	0.999928	0.999930	0.000049	0.790630	0.689929	0.550128	0.999925	0.000000	0.999930	0.999931	0.000009	0.000000	0.000000	0.999930	0.999931	0.999930	0.999929	0.999931	0.999931	0.999930	0.869756	0.883643	0.999927	0.999933	0.333788	0.515019	0.000000	0.999933	0.000000	0.999929	0.999931	0.999929	0.999932	0.999930	0.995955	0.999931	0.392766	0.999927	0.999933	0.000000	0.999930	0.000009	0.999934	0.365690	0.999931	0.012423	0.999929	0.075021	0.259488
28	0.019623	0.999978	0.999978	0.000292	0.924209	0.661098	0.502404	0.999977	0.000001	0.999979	0.999979	0.000068	0.000000	0.000000	0.999979	0.999979	0.999979	0.999978	0.999979	0.999979	0.999978	0.800586	0.958951	0.999978	0.999980	0.086961	0.161797	0.000001	0.999980	0.000000	0.999978	0.999978	0.999978	0.999979	0.999978	0.998904	0.999979	0.825752	0.999977	0.999980	0.000000	0.999979	0.000069	0.999980	0.822614	0.999979	0.029179	0.999978	0.059743	0.437738
29	0.025551	0.999998	0.999998	0.000700	0.991895	0.961120	0.925770	0.999997	0.000011	0.999998	0.999998	0.000205	0.000000	0.000000	0.999998	0.999998	0.999998	0.999997	0.999998	0.999998	0.999997	0.906337	0.995893	0.999998	0.999998	0.680704	0.755423	0.000009	0.999998	0.000000	0.999998	0.999998	0.999998	0.999998	0.999998	0.997822	0.999998	0.665812	0.999998	0.999998	0.000000	0.999998	0.000234	0.999998	0.693753	0.999998	0.275490	0.999998	0.174246	0.874196
30	0.001713	0.999168	0.999162	0.000018	0.150133	0.001780	0.000899	0.999070	0.000000	0.999199	0.999187	0.000004	0.000000	0.000000	0.999191	0.999177	0.999184	0.999159	0.999162	0.999197	0.999182	0.021419	0.270015	0.999141	0.999229	0.000054	0.000095	0.000000	0.999218	0.000000	0.999169	0.999172	0.999169	0.999174	0.999092	0.992568	0.999172	0.666737	0.999126	0.999213	0.000000	0.999186	0.000003	0.999208	0.679575	0.999203	0.000320	0.999175	0.000567	0.003392
31	0.000061	0.999813	0.999807	0.000001	0.553636	0.789364	0.627150	0.999807	0.000000	0.999816	0.999817	0.000000	0.000000	0.000000	0.999815	0.999817	0.999815	0.999801	0.999814	0.999817	0.999804	0.066010	0.698062	0.999810	0.999822	0.388598	0.493754	0.000000	0.999820	0.000000	0.999814	0.999807	0.999809	0.999813	0.999818	0.401459	0.999816	0.001470	0.999806	0.999820	0.000000	0.999813	0.000000	0.999821	0.001799	0.999808	0.003073	0.999812	0.001262	0.097385
32	0.661511	1.000000	1.000000	0.028701	0.998769	0.967792	0.940643	0.999999	0.000207	1.000000	1.000000	0.008970	0.000001	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.992838	0.999372	1.000000	1.000000	0.550543	0.660874	0.000156	1.000000	0.000011	1.000000	1.000000	1.000000	1.000000	1.000000	0.999972	1.000000	0.995232	1.000000	1.000000	0.000001	1.000000	0.009894	1.000000	0.995829	1.000000	0.763471	1.000000	0.812893	0.973715
33	0.999550	1.000000	1.000000	0.974174	0.999462	0.445236	0.331836	1.000000	0.004385	1.000000	1.000000	0.911048	0.000337	0.000188	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999643	0.999747	1.000000	1.000000	0.004155	0.009705	0.003434	1.000000	0.000856	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000279	1.000000	0.892020	1.000000	0.999999	1.000000	0.869230	1.000000	0.989573	0.979481
34	0.739730	0.999972	0.999973	0.009165	0.885896	0.007421	0.004417	0.999968	0.000002	0.999973	0.999973	0.002120	0.000000	0.000000	0.999972	0.999973	0.999973	0.999972	0.999973	0.999974	0.999973	0.940180	0.942596	0.999971	0.999975	0.000113	0.000277	0.000002	0.999975	0.000000	0.999971	0.999973	0.999972	0.999974	0.999970	0.999998	0.999973	0.999905	0.999971	0.999975	0.000000	0.999973	0.001859	0.999975	0.999875	0.999974	0.015373	0.999972	0.211920	0.159275
35	0.013011	0.999990	0.999990	0.000284	0.958710	0.599223	0.421333	0.999989	0.000002	0.999991	0.999991	0.000081	0.000000	0.000000	0.999991	0.999991	0.999991	0.999990	0.999991	0.999991	0.999990	0.386211	0.979547	0.999990	0.999991	0.056007	0.079052	0.000001	0.999991	0.000000	0.999991	0.999990	0.999990	0.999991	0.999990	0.995482	0.999991	0.547775	0.999990	0.999991	0.000000	0.999991	0.000089	0.999991	0.610329	0.999990	0.047027	0.999991	0.020230	0.401569
36	0.999779	0.999999	0.999999	0.979338	0.998371	0.090900	0.061671	0.999999	0.002050	0.999999	0.999999	0.932736	0.000310	0.000172	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999696	0.999235	0.999999	0.999999	0.000470	0.001286	0.001656	0.999999	0.000589	0.999999	0.999999	0.999999	0.999999	0.999999	1.000000	0.999999	1.000000	0.999999	0.999999	0.000252	0.999999	0.913648	0.999999	1.000000	0.999999	0.646706	0.999999	0.988971	0.938328
37	0.000462	0.988141	0.987385	0.000003	0.009742	0.000097	0.000053	0.986275	0.000000	0.988169	0.987526	0.000000	0.000000	0.000000	0.987261	0.987813	0.988136	0.987647	0.987297	0.988269	0.987950	0.005722	0.018978	0.987446	0.988262	0.000003	0.000005	0.000000	0.988049	0.000000	0.987051	0.987786	0.987307	0.987546	0.986816	0.989459	0.987258	0.655223	0.986770	0.987935	0.000000	0.987408	0.000000	0.987997	0.631636	0.988089	0.000016	0.987703	0.000102	0.000237
38	0.000000	0.999284	0.999242	0.000000	0.168809	0.997370	0.993676	0.999291	0.000000	0.999270	0.999288	0.000000	0.000000	0.000000	0.999290	0.999300	0.999273	0.999222	0.999279	0.999268	0.999220	0.013091	0.296232	0.999290	0.999282	0.999681	0.999706	0.000000	0.999282	0.000000	0.999305	0.999242	0.999252	0.999261	0.999329	0.000077	0.999290	0.000000	0.999279	0.999289	0.000000	0.999264	0.000000	0.999291	0.000000	0.999203	0.000925	0.999271	0.000153	0.046366
39	0.000509	0.999777	0.999773	0.000006	0.535442	0.594675	0.419945	0.999769	0.000000	0.999780	0.999782	0.000001	0.000000	0.000000	0.999778	0.999781	0.999780	0.999769	0.999780	0.999783	0.999773	0.327779	0.678104	0.999773	0.999788	0.179129	0.283354	0.000000	0.999787	0.000000	0.999776	0.999775	0.999773	0.999782	0.999785	0.913252	0.999782	0.027516	0.999768	0.999787	0.000000	0.999777	0.000001	0.999788	0.028204	0.999777	0.003810	0.999775	0.007373	0.106432
40	0.486937	0.999978	0.999978	0.007780	0.917518	0.029275	0.016528	0.999975	0.000003	0.999979	0.999979	0.001926	0.000000	0.000000	0.999978	0.999979	0.999979	0.999978	0.999979	0.999979	0.999978	0.848625	0.957787	0.999977	0.999980	0.000491	0.001023	0.000003	0.999980	0.000000	0.999978	0.999978	0.999978	0.999979	0.999977	0.999987	0.999979	0.999236	0.999977	0.999980	0.000000	0.999979	0.001748	0.999980	0.999150	0.999979	0.025395	0.999978	0.111629	0.221770
41	0.911953	0.998664	0.998695	0.042541	0.127602	0.000004	0.000002	0.998380	0.000000	0.998731	0.998695	0.008725	0.000000	0.000000	0.998660	0.998674	0.998722	0.998703	0.998682	0.998768	0.998762	0.319049	0.249404	0.998594	0.998811	0.000000	0.000000	0.000000	0.998796	0.000000	0.998588	0.998714	0.998663	0.998751	0.998467	1.000000	0.998686	0.999999	0.998566	0.998776	0.000000	0.998690	0.005884	0.998789	0.999998	0.998820	0.000316	0.998675	0.013660	0.001429
42	0.263076	0.999995	0.999995	0.004037	0.984949	0.749584	0.615518	0.999995	0.000012	0.999995	0.999995	0.001000	0.000000	0.000000	0.999995	0.999995	0.999995	0.999995	0.999995	0.999995	0.999995	0.946949	0.992237	0.999995	0.999996	0.108472	0.173548	0.000009	0.999996	0.000001	0.999995	0.999995	0.999995	0.999995	0.999995	0.999900	0.999995	0.984330	0.999995	0.999996	0.000000	0.999995	0.001013	0.999996	0.985298	0.999995	0.159664	0.999995	0.286537	0.765939
43	0.018952	0.999030	0.999020	0.000139	0.118140	0.000195	0.000104	0.998879	0.000000	0.999059	0.999038	0.000027	0.000000	0.000000	0.999025	0.999038	0.999054	0.999014	0.999023	0.999075	0.999045	0.053635	0.230344	0.998989	0.999103	0.000003	0.000006	0.000000	0.999091	0.000000	0.998997	0.999029	0.999008	0.999049	0.998926	0.999803	0.999030	0.992837	0.998968	0.999083	0.000000	0.999027	0.000022	0.999088	0.992221	0.999075	0.000233	0.999027	0.001316	0.001994
44	0.850155	0.999999	0.999999	0.056886	0.996437	0.903226	0.840214	0.999998	0.000104	0.999999	0.999999	0.013829	0.000001	0.000000	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.996250	0.998108	0.999998	0.999999	0.203306	0.351695	0.000080	0.999999	0.000006	0.999999	0.999999	0.999999	0.999999	0.999999	0.999993	0.999999	0.998927	0.999998	0.999999	0.000001	0.999999	0.013432	0.999999	0.998809	0.999999	0.459700	0.999999	0.848641	0.953932
45	0.067698	0.999878	0.999878	0.000465	0.605530	0.006465	0.003490	0.999862	0.000000	0.999882	0.999881	0.000091	0.000000	0.000000	0.999879	0.999880	0.999882	0.999876	0.999880	0.999885	0.999880	0.408374	0.760053	0.999873	0.999889	0.000109	0.000236	0.000000	0.999888	0.000000	0.999875	0.999879	0.999877	0.999884	0.999871	0.999901	0.999881	0.994007	0.999872	0.999887	0.000000	0.999879	0.000080	0.999888	0.993084	0.999884	0.002655	0.999878	0.012806	0.037051
46	0.000000	0.999387	0.999341	0.000000	0.298339	0.991358	0.978460	0.999389	0.000000	0.999383	0.999393	0.000000	0.000000	0.000000	0.999400	0.999396	0.999381	0.999295	0.999377	0.999374	0.999293	0.002037	0.455922	0.999383	0.999392	0.996807	0.996038	0.000000	0.999389	0.000000	0.999412	0.999319	0.999353	0.999351	0.999400	0.000118	0.999383	0.000000	0.999380	0.999392	0.000000	0.999367	0.000000	0.999383	0.000000	0.999293	0.002923	0.999375	0.000075	0.044925
47	1.000000	1.000000	1.000000	1.000000	1.000000	0.994145	0.992247	1.000000	0.999882	1.000000	1.000000	1.000000	0.999980	0.999985	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.079808	0.198310	0.999888	1.000000	0.999953	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999981	1.000000	1.000000	1.000000	1.000000	1.000000	0.999997	1.000000	1.000000	0.999999
48	0.000009	0.999899	0.999895	0.000000	0.691386	0.982479	0.960373	0.999897	0.000000	0.999900	0.999902	0.000000	0.000000	0.000000	0.999902	0.999902	0.999900	0.999889	0.999901	0.999900	0.999890	0.047958	0.812295	0.999898	0.999903	0.980175	0.982653	0.000000	0.999903	0.000000	0.999902	0.999894	0.999896	0.999899	0.999903	0.023075	0.999901	0.000023	0.999898	0.999903	0.000000	0.999898	0.000000	0.999903	0.000035	0.999891	0.009019	0.999898	0.001117	0.184197
49	0.000016	0.999397	0.999374	0.000000	0.194305	0.264080	0.139445	0.999363	0.000000	0.999397	0.999395	0.000000	0.000000	0.000000	0.999401	0.999401	0.999397	0.999354	0.999386	0.999398	0.999361	0.015105	0.336319	0.999383	0.999419	0.083151	0.110881	0.000000	0.999414	0.000000	0.999397	0.999371	0.999373	0.999384	0.999388	0.204924	0.999395	0.000530	0.999373	0.999416	0.000000	0.999386	0.000000	0.999411	0.000706	0.999373	0.000635	0.999386	0.000291	0.010873
50	0.999681	1.000000	1.000000	0.979693	0.999935	0.988947	0.982513	1.000000	0.024788	1.000000	1.000000	0.945273	0.000827	0.000446	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999983	0.999968	1.000000	1.000000	0.654713	0.817818	0.018996	1.000000	0.002939	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999997	1.000000	1.000000	0.000650	1.000000	0.939254	1.000000	0.999997	1.000000	0.987234	1.000000	0.999292	0.999040
51	0.007895	0.999883	0.999883	0.000075	0.645738	0.032884	0.017102	0.999871	0.000000	0.999888	0.999887	0.000014	0.000000	0.000000	0.999886	0.999886	0.999888	0.999879	0.999886	0.999889	0.999883	0.208252	0.784799	0.999880	0.999893	0.001052	0.001853	0.000000	0.999893	0.000000	0.999883	0.999884	0.999883	0.999888	0.999878	0.998179	0.999887	0.866387	0.999880	0.999892	0.000000	0.999885	0.000014	0.999893	0.867726	0.999886	0.003556	0.999883	0.006105	0.044477
52	0.091517	0.999905	0.999905	0.000961	0.700036	0.010438	0.005585	0.999893	0.000000	0.999909	0.999908	0.000217	0.000000	0.000000	0.999907	0.999907	0.999908	0.999903	0.999907	0.999910	0.999906	0.396202	0.824595	0.999902	0.999914	0.000215	0.000416	0.000000	0.999913	0.000000	0.999904	0.999906	0.999905	0.999909	0.999900	0.999878	0.999908	0.992806	0.999901	0.999912	0.000000	0.999907	0.000196	0.999913	0.992533	0.999909	0.005421	0.999905	0.017206	0.047642
53	0.002054	0.999906	0.999905	0.000020	0.696681	0.301499	0.176194	0.999898	0.000000	0.999908	0.999908	0.000004	0.000000	0.000000	0.999907	0.999908	0.999908	0.999902	0.999908	0.999909	0.999904	0.321994	0.814874	0.999903	0.999912	0.032839	0.055050	0.000000	0.999912	0.000000	0.999906	0.999905	0.999905	0.999909	0.999905	0.985430	0.999908	0.230985	0.999903	0.999911	0.000000	0.999907	0.000004	0.999912	0.237199	0.999906	0.005910	0.999905	0.009142	0.101452
54	0.999333	0.999999	0.999999	0.959931	0.997761	0.293293	0.208795	0.999999	0.001080	0.999999	0.999999	0.869092	0.000098	0.000048	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999630	0.998861	0.999999	0.999999	0.002836	0.007574	0.000870	0.999999	0.000222	0.999999	0.999999	0.999999	0.999999	0.999999	1.000000	0.999999	0.999999	0.999999	0.999999	0.000074	0.999999	0.818156	0.999999	0.999999	0.999999	0.571703	0.999999	0.987403	0.945176
